anime_id,Name,Score,Genres,Type,Episodes,Members
1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu,6.83,"Action, Adventure, Comedy, Fantasy",Special,1.0,23632
1526,Pokemon Movie 08: Mew to Hadou no Yuusha Lucario,7.31,"Action, Adventure, Drama, Fantasy",Movie,1.0,113712
1527,Pokemon: Senritsu no Mirage Pokemon,6.48,"Adventure, Comedy, Fantasy",ONA,1.0,30867
1528,Bishoujo Yuugekitai Battle Skipper,5.23,"Comedy, Sci-Fi",OVA,3.0,2149
1529,De:vadasy,4.57,"Action, Ecchi",OVA,3.0,3072
1530,Kanon (2006),7.95,"Drama, Romance, Supernatural",TV,24.0,265040
1531,Shakugan no Shana: Koi to Onsen no Kougai Gakushuu!,7.15,"Comedy, Fantasy, Romance, Ecchi",OVA,1.0,34517
1532,Suki na Mono wa Suki Dakara Shou ga Nai!!,6.64,"Boys Love, Comedy, Drama, Romance",TV,12.0,48958
1533,Ai Tenshi Densetsu Wedding Peach,6.77,"Comedy, Fantasy, Romance",TV,51.0,22377
1534,Futari wa Precure: Splash☆Star,7.21,"Action, Comedy, Fantasy",TV,49.0,12927
1535,Death Note,8.62,"Supernatural, Suspense",TV,37.0,3713315
1536,Busou Renkin,7.3,"Action, Supernatural",TV,26.0,169004
1537,Genshi Shounen Ryuu,6.37,"Action, Adventure, Sci-Fi",TV,22.0,2308
1538,Pumpkin Scissors,7.16,"Action, Comedy, Drama",TV,24.0,41900
1539,Touch: Cross Road - Kaze no Yukue,6.83,"Romance, Sports",Special,1.0,3359
1540,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...",6.59,"Romance, Sports",Special,1.0,3651
1541,Souten no Ken,6.66,Action,TV,22.0,11859
1542,Brain Powerd,6.17,"Action, Adventure, Sci-Fi",TV,26.0,10123
1543,Yoake Mae yori Ruriiro na: Crescent Love,7.09,"Comedy, Romance, Sci-Fi",TV,12.0,40046
1544,Super Robot Taisen OG The Animation,6.58,"Action, Sci-Fi",OVA,3.0,4126
1546,Negima!?,6.95,"Adventure, Comedy, Fantasy, Romance, Supernatural, Ecchi",TV,26.0,92426
1547,Obake no Q-tarou,5.98,"Comedy, Slice of Life, Supernatural",TV,96.0,850
1548,Shin Taketori Monogatari: 1000-nen Joou,7.15,"Drama, Mystery, Sci-Fi",TV,42.0,5405
1549,1000-nen Joou: Queen Millennia,6.73,"Adventure, Drama, Fantasy, Sci-Fi",Movie,1.0,4630
1550,Attack No.1,6.94,"Drama, Sports",TV,104.0,9129
1552,Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita,6.11,"Comedy, Drama, Romance",Movie,1.0,1208
1553,Queen Emeraldas,6.82,"Action, Adventure, Sci-Fi",OVA,4.0,7317
1554,Asatte no Houkou.,7.03,"Drama, Supernatural",TV,12.0,24307
1555,Tokimeki Memorial: Only Love,7.03,"Comedy, Romance",TV,25.0,36605
1556,Kikoushi Enma,7.05,"Fantasy, Horror, Supernatural",OVA,4.0,20297
1557,Shounen Onmyouji,7.55,"Action, Fantasy",TV,26.0,54709
1558,Yarima Queen,6.0,"Comedy, Fantasy, Hentai",OVA,1.0,3912
1559,Shijou Saikyou no Deshi Kenichi,8.06,"Action, Comedy",TV,50.0,293102
1560,Choujin Gakuen Gowcaizer: The Voltage Fighters,4.96,"Action, Sci-Fi, Ecchi",OVA,3.0,4224
1561,Lovedol: Lovely Idol,6.13,UNKNOWN,TV,12.0,8460
1562,Yamato Nadeshiko Shichihenge♥,7.72,Comedy,TV,25.0,156960
1563,Magic Knight Rayearth II,7.52,"Adventure, Drama, Fantasy, Romance",TV,29.0,32432
1564,Pokemon Advanced Generation,7.11,"Action, Adventure, Comedy, Fantasy",TV,192.0,182339
1565,Pokemon Diamond & Pearl,7.26,"Action, Adventure, Comedy, Fantasy",TV,191.0,140492
1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,8.11,"Award Winning, Mystery, Sci-Fi",Special,1.0,97568
1567,Kaitou Saint Tail,7.56,"Adventure, Romance",TV,43.0,19880
1568,Sumomomo Momomo: Chijou Saikyou no Yome,6.85,"Action, Comedy, Romance",TV,22.0,65963
1569,Otome wa Boku ni Koishiteru,7.03,"Comedy, Drama, Romance",TV,12.0,62315
1570,Happiness!,6.36,"Comedy, Romance",TV,12.0,35686
1571,Ghost Hunt,7.76,"Horror, Mystery, Supernatural",TV,25.0,224836
1572,Jungle Taitei,6.63,Adventure,TV,52.0,7765
1573,Kishin Douji Zenki,6.95,"Action, Comedy, Drama, Fantasy, Horror, Ecchi",TV,51.0,13647
1574,Get Ride! AMDriver,6.2,"Adventure, Sci-Fi",TV,51.0,2125
1575,Code Geass: Hangyaku no Lelouch,8.7,"Action, Award Winning, Drama, Sci-Fi",TV,25.0,2151722
1576,Bakumatsu Kikansetsu Irohanihoheto,7.09,"Action, Drama",ONA,26.0,38039
1577,Taiho Shichau zo,7.45,"Action, Comedy",OVA,4.0,26126
1578,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,6.82,"Adventure, Comedy, Drama, Fantasy, Romance, Sci-Fi",TV,13.0,11492
1579,Kiniro no Corda: Primo Passo,7.42,"Comedy, Drama, Romance",TV,25.0,96238
1580,Mouryou Senki Madara,5.98,"Adventure, Supernatural",OVA,2.0,2328
1581,Gift: Eternal Rainbow,6.58,"Comedy, Drama, Romance",TV,12.0,31261
1582,Submarine 707R,6.21,"Action, Adventure, Sci-Fi",OVA,2.0,2992
1583,009-1,6.2,"Action, Sci-Fi",TV,12.0,20566
1584,Stratos 4 Advance Kanketsu-hen,6.83,"Comedy, Sci-Fi",OVA,2.0,2907
1585,Spectral Force,3.55,Fantasy,OVA,2.0,2460
1586,Aoi Umi no Tristia,5.59,Adventure,OVA,2.0,3734
1587,Tenpou Ibun: Ayakashi Ayashi,6.85,Supernatural,TV,25.0,16652
1588,Mamoru-kun ni Megami no Shukufuku wo!,7.03,"Comedy, Romance",TV,24.0,26596
1589,Bartender,7.34,"Drama, Gourmet",TV,11.0,88155
1590,Legendz: Yomigaeru Ryuuou Densetsu,7.37,"Action, Adventure, Comedy, Fantasy",TV,50.0,3085
1591,Kujibiki♥Unbalance,6.24,"Comedy, Romance",TV,12.0,13891
1592,Hataraki Man,7.0,"Comedy, Drama, Romance",TV,11.0,25082
1593,Azumanga Web Daiou,6.7,"Comedy, Slice of Life",ONA,1.0,31502
1594,Jigoku Shoujo Futakomori,7.88,"Horror, Mystery, Supernatural",TV,26.0,157407
1595,Inma Daitoshi: Beast City,5.49,Hentai,OVA,3.0,2690
1596,Arcade Gamer Fubuki,5.26,"Action, Comedy, Sports, Ecchi",OVA,4.0,7127
1597,Panyo Panyo Di Gi Charat,6.69,Comedy,TV,48.0,5630
1598,Casshern: Robot Hunter,6.3,"Adventure, Sci-Fi",OVA,4.0,8507
1599,Eat-Man '98,6.66,"Action, Adventure, Sci-Fi",TV,12.0,5906
1600,Galaxy Angel Rune,6.26,"Comedy, Sci-Fi",TV,13.0,5360
1601,Red Garden,7.04,"Drama, Mystery, Supernatural",TV,22.0,44221
1602,Soukou no Strain,7.02,"Drama, Sci-Fi, Ecchi",TV,13.0,22350
1603,Super Robot Taisen OG: Divine Wars,6.79,"Action, Sci-Fi",TV,25.0,7815
1604,Katekyo Hitman Reborn!,8.13,"Action, Comedy",TV,203.0,543898
1606,Kekkaishi,7.6,"Action, Adventure, Supernatural",TV,52.0,107469
1607,Venus Versus Virus,6.34,"Drama, Romance, Supernatural",TV,12.0,29324
1608,Salaryman Kintarou,7.4,"Comedy, Drama",TV,20.0,9839
1609,Mai-Otome Zwei,7.24,Action,OVA,4.0,18960
1611,Galerians: Rion,5.31,"Adventure, Drama, Horror, Mystery, Sci-Fi, Supernatural, Suspense",OVA,3.0,3343
1613,Jikuu Ihoujin Kyoko: Chocola ni Omakase!,5.4,"Comedy, Fantasy",OVA,1.0,2730
1614,Captain Tsubasa: Road to 2002,7.44,Sports,TV,52.0,55834
1617,Massugu ni Ikou.,6.36,"Comedy, Romance, Slice of Life",TV,4.0,3923
1618,Soreyuke! Uchuu Senkan Yamamoto Youko (1999),6.55,"Action, Adventure, Sci-Fi",TV,26.0,5387
1619,Negima!? Haru Special!?,7.07,"Comedy, Fantasy, Romance, Ecchi",OVA,1.0,19764
1620,Maps,5.7,"Action, Adventure, Comedy, Sci-Fi",OVA,4.0,2594
1621,Haru no Ashioto The Movie: Ourin Dakkan,4.72,"Action, Comedy",OVA,1.0,2143
1622,Kai Doh Maru,5.56,"Action, Fantasy",OVA,1.0,7649
1623,G-On Riders,5.83,"Action, Comedy, Sci-Fi",TV,13.0,4762
1624,To Heart 2 Special,6.3,"Drama, Romance",Special,1.0,3867
1625,Soul Link Special,5.8,"Adventure, Comedy, Romance, Sci-Fi, Ecchi",Special,1.0,2880
1626,Genma Taisen,5.15,"Action, Adventure, Drama, Sci-Fi, Supernatural",Movie,1.0,5887
1627,Choushin Hime Dangaizer 3,5.36,"Adventure, Sci-Fi, Ecchi",OVA,4.0,2331
1628,Maou Dante,5.99,"Action, Horror, Supernatural",TV,13.0,10241
1629,Devilman Lady,6.6,"Action, Drama, Horror",TV,26.0,23962
1630,Yousei Hime Ren,6.01,"Adventure, Comedy, Fantasy",OVA,2.0,4192
1631,Koukyoushihen Eureka Seven: Kinkyuu Tokuban Navigation ray=out,6.94,Sci-Fi,Special,1.0,12212
1632,Shintaisou: Shin,5.93,Hentai,OVA,2.0,5090
1633,Shintaisou: Kari,6.25,Hentai,OVA,4.0,6908
1634,Ai Shimai: Futari no Kajitsu,6.46,Hentai,OVA,3.0,10589
1635,Ai Shimai 2: Futari no Kajitsu,6.47,Hentai,OVA,2.0,8526
1636,Ai Shimai Tsubomi... Kegashite Kudasai,6.04,Hentai,OVA,2.0,6282
1637,Kaze to Ki no Uta Sanctus: Sei Naru Kana,6.84,"Boys Love, Drama, Romance",OVA,1.0,14693
1638,Peter Pan no Bouken,6.78,"Adventure, Fantasy",TV,41.0,4597
1639,Boku no Pico,4.23,"Boys Love, Hentai",OVA,1.0,176424
1640,Angel's Feather,5.42,"Boys Love, Drama, Fantasy, Romance, Sci-Fi, Supernatural",OVA,2.0,20336
1641,Iron Virgin Jun,4.49,"Action, Comedy, Fantasy",OVA,1.0,2826
1642,Sugar Sugar Rune,7.48,"Comedy, Drama, Fantasy",TV,51.0,40064
1643,Sailor Victory,5.97,"Action, Comedy, Sci-Fi",OVA,2.0,2051
1644,Princess Rouge,5.74,"Fantasy, Romance",OVA,2.0,2205
1645,Herlock Saga: Nibelung no Yubiwa,6.64,"Action, Adventure, Drama, Sci-Fi",OVA,6.0,6226
1647,Kakugo no Susume,4.76,"Action, Horror, Sci-Fi, Ecchi",OVA,2.0,11146
1648,UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage,6.85,"Comedy, Romance, Sci-Fi",OVA,2.0,6059
1650,Uchuu Senkan Yamato,7.59,"Action, Adventure, Award Winning, Drama, Sci-Fi",TV,26.0,27265
1651,Uchuu Senkan Yamato 2,7.46,"Action, Adventure, Drama, Sci-Fi",TV,26.0,8303
1652,Uchuu Senkan Yamato III,7.03,"Action, Adventure, Drama, Sci-Fi",TV,25.0,5997
1654,Kashimashi: Girl Meets Girl - Shoujo wa Shoujo ni Koi wo Shita,6.76,"Comedy, Drama, Girls Love, Romance",OVA,1.0,15197
1655,Nerima Daikon Brothers,7.27,Comedy,TV,12.0,8806
1656,PostPet Momobin,5.29,Comedy,TV,24.0,520
1657,Byston Well Monogatari: Garzey no Tsubasa,4.1,"Action, Fantasy",OVA,3.0,15591
1658,Karakuri no Kimi,6.44,"Action, Comedy, Fantasy, Horror, Supernatural",OVA,1.0,7754
1659,Mai-Otome Specials,6.93,"Comedy, Drama, Fantasy",Special,9.0,6127
1660,Kurogane Communication,6.72,"Action, Adventure, Drama, Sci-Fi",TV,24.0,6064
1661,Cutey Honey,6.4,"Action, Sci-Fi",TV,25.0,16101
1662,Space Fantasia 2001 Nights,6.23,"Drama, Sci-Fi",OVA,1.0,3295
1663,Haha wo Tazunete Sanzenri,7.44,"Adventure, Drama, Slice of Life",TV,52.0,10451
1664,Babel Nisei (2001),5.69,"Action, Adventure, Mystery, Sci-Fi, Supernatural",TV,13.0,3631
1665,Babel Nisei (OVA),5.79,"Action, Sci-Fi",OVA,4.0,2656
1666,Babel Nisei,6.32,"Adventure, Sci-Fi, Supernatural",TV,39.0,1946
1667,Barom One,5.06,"Action, Sci-Fi, Supernatural",TV,13.0,2323
1668,Bakuten Shoot Beyblade G Revolution,6.94,"Action, Adventure, Comedy, Sci-Fi, Sports",TV,52.0,47267
1669,Bakuten Shoot Beyblade 2002,6.7,"Action, Adventure, Comedy, Sci-Fi, Sports",TV,51.0,65745
1670,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,6.61,"Action, Adventure, Comedy, Sci-Fi, Sports",Movie,1.0,11275
1671,Soreyuke! Uchuu Senkan Yamamoto Youko II,6.23,"Action, Adventure, Sci-Fi",OVA,3.0,2488
1672,Bomberman B-Daman Bakugaiden,6.8,"Comedy, Sci-Fi",TV,48.0,3143
1673,Bomberman B-Daman Bakugaiden Victory,6.38,Sci-Fi,TV,50.0,1984
1674,Captain Tsubasa J,7.28,Sports,TV,47.0,28908
1675,Chou Robot Seimeitai Transformers Micron Densetsu,6.8,"Action, Sci-Fi",TV,52.0,9501
1676,Cosmo Warrior Zero,6.51,"Action, Adventure, Sci-Fi",TV,13.0,5549
1677,Young Herlock wo Oe! Cosmo Warrior Zero Gaiden,6.21,"Adventure, Drama, Sci-Fi",Special,2.0,2461
1678,Cyborg 009: The Cyborg Soldier,7.26,"Action, Adventure, Sci-Fi",TV,50.0,32709
1679,Green Green Character DVD,6.19,"Comedy, Romance, Slice of Life, Ecchi",OVA,3.0,10617
1681,Brave Story,7.42,"Action, Adventure, Fantasy",Movie,1.0,43066
1682,Baldr Force Exe Resolution,6.4,"Action, Drama, Sci-Fi",OVA,4.0,16929
1683,Di Gi Charat Nyo,7.07,"Comedy, Fantasy, Sci-Fi",TV,104.0,7508
1684,Dotto Koni-chan,7.34,Comedy,TV,26.0,4439
1685,Duel Masters,5.83,"Action, Comedy, Fantasy",TV,26.0,22677
1686,Bleach Movie 1: Memories of Nobody,7.43,"Action, Adventure, Fantasy",Movie,1.0,269824
1688,Nanatsu-iro★Drops,7.02,Romance,TV,12.0,22411
1689,Byousoku 5 Centimeter,7.58,"Drama, Romance",Movie,3.0,910162
1690,Bokura no,7.61,"Drama, Sci-Fi",TV,24.0,185987
1691,Kaze no Stigma,7.18,"Action, Romance, Supernatural",TV,24.0,444024
1692,_Summer,5.55,"Drama, Romance",OVA,2.0,10180
1693,Reideen,6.51,"Action, Sci-Fi",TV,26.0,8734
1694,iDOLM@STER Xenoglossia,6.47,"Action, Comedy, Sci-Fi",TV,26.0,22632
1695,Les Misérables: Shoujo Cosette,7.87,Drama,TV,52.0,28111
1696,Murder Princess,6.98,"Action, Adventure, Fantasy",OVA,6.0,56646
1698,Nodame Cantabile,8.27,"Comedy, Romance",TV,23.0,306422
1699,Romeo x Juliet,7.59,"Drama, Fantasy, Romance",TV,24.0,179712
1701,Boku no Marie,6.25,"Comedy, Romance, Sci-Fi, Ecchi",OVA,3.0,5088
1702,Yoru ga Kuru!,5.43,"Horror, Supernatural, Hentai",OVA,4.0,3043
1703,Tokyo Tribe 2,6.64,"Action, Drama",TV,13.0,11637
1704,Eat-Man,6.36,"Action, Adventure, Sci-Fi",TV,12.0,11162
1705,Genma Taisen: Shinwa Zenya no Shou,4.93,"Adventure, Drama, Horror, Sci-Fi, Supernatural",TV,13.0,2029
1706,Gun Frontier,6.52,"Action, Adventure, Drama, Sci-Fi",TV,13.0,10367
1707,Kinnikuman II Sei,6.91,"Action, Comedy, Sci-Fi, Sports",TV,51.0,16559
1708,Majuu Sensen: The Apocalypse,5.24,"Action, Supernatural",TV,13.0,2701
1709,Pokemon: Mewtwo! Ware wa Koko ni Ari,7.06,"Action, Adventure, Comedy, Drama, Fantasy",Special,1.0,75421
1710,Rockman.EXE,6.91,"Action, Adventure, Comedy, Sci-Fi",TV,56.0,38109
1711,Ryuusei Sentai Musumet,6.08,"Adventure, Comedy, Romance, Sci-Fi, Ecchi",TV,13.0,3032
1712,Shin Seiki Den Mars,5.44,Sci-Fi,TV,13.0,1469
1713,Submarine Super 99,6.19,"Action, Adventure, Sci-Fi",TV,13.0,2077
1718,Winter Garden,6.55,"Drama, Romance, Slice of Life",Special,2.0,7828
1719,Rozen Maiden: Ouvertüre,7.72,"Action, Comedy, Drama",Special,2.0,59760
1720,To Heart 2 OVA,6.83,"Comedy, Drama, Romance",OVA,3.0,6887
1721,Hitohira,6.76,"Drama, Romance",TV,12.0,19866
1722,Nagasarete Airantou,7.22,"Comedy, Fantasy, Romance, Ecchi",TV,26.0,100085
1723,Clannad Movie,7.23,"Drama, Romance, Supernatural",Movie,1.0,171751
1724,Saint October,6.75,"Adventure, Fantasy",TV,26.0,6571
1725,Keitai Shoujo,5.22,"Comedy, Drama, Romance",ONA,6.0,5435
1726,Devil May Cry,6.94,"Action, Fantasy",TV,12.0,300618
1727,Shinkyoku Soukai Polyphonica,6.79,"Drama, Fantasy, Romance",TV,12.0,31196
1728,Super GALS! Kotobuki Ran,7.37,"Comedy, Slice of Life",TV,52.0,21079
1729,Maria-sama ga Miteru 3rd,7.8,"Drama, Girls Love",OVA,5.0,22034
1731,Tales of Symphonia The Animation: Sylvarant-hen,7.14,"Action, Adventure, Fantasy",OVA,4.0,51809
1732,Negima!? Natsu Special!?,7.08,"Comedy, Fantasy, Romance, Ecchi",OVA,1.0,17579
1733,eX-Driver: Nina & Rei Danger Zone,6.39,"Action, Sci-Fi",Movie,1.0,4259
1734,Ajimu: Kaigan Monogatari,6.32,"Comedy, Drama, Romance",ONA,4.0,14329
1735,Naruto: Shippuuden,8.26,"Action, Adventure, Fantasy",TV,500.0,2349413
1736,B'T X Neo,7.1,"Action, Adventure",OVA,14.0,4949
1737,Uchuu Senshi Baldios,6.46,"Action, Adventure, Drama, Sci-Fi",TV,34.0,2451
1738,Muteki Kanban Musume,7.09,"Action, Comedy",TV,12.0,20003
1740,Naikaku Kenryoku Hanzai Kyousei Torishimarikan Zaizen Joutarou,5.1,"Action, Drama",TV,11.0,1725
1741,Hit wo Nerae! Specials,5.4,"Comedy, Ecchi",Special,4.0,1845
1742,Souryuuden,6.45,"Drama, Mystery, Supernatural",OVA,12.0,3156
1743,Super Milk-chan,5.85,"Action, Comedy, Sci-Fi",TV,14.0,4638
1744,Wagamama☆Fairy Mirumo de Pon!,7.3,"Adventure, Comedy, Drama, Fantasy, Romance",TV,172.0,18995
1745,Wild 7 Another Bouryaku Unga,5.18,"Action, Adventure, Mystery",TV,13.0,1175
1746,Zoids Fuzors,6.37,"Action, Adventure, Sci-Fi",TV,26.0,11029
1747,Freedom,7.38,"Action, Adventure, Sci-Fi",OVA,7.0,23670
1748,Piyoko ni Omakase pyo!,6.55,"Comedy, Sci-Fi",OVA,8.0,2867
1749,Amaenaide yo!!: Yasumanaide yo!!,6.63,"Comedy, Romance, Supernatural, Ecchi",Special,1.0,14621
1750,Amaenaide yo!! Katsu!!: Damasarenaide yo!!,6.56,"Comedy, Romance, Supernatural, Ecchi",Special,1.0,13851
1751,Jikuu Bouken Nuumamonjaa,5.25,"Action, Comedy, Fantasy",OVA,1.0,6832
1752,Di Gi Charat: Hoshi no Tabi,6.59,Comedy,Movie,1.0,3680
1753,Di Gi Charat: Kuchi Kara Bazooka,6.27,Comedy,Special,1.0,2346
1754,Di Gi Charat Summer Special 2000,6.5,Comedy,Special,4.0,3590
1755,Di Gi Charat Ohanami Special,6.65,Comedy,Special,4.0,3159
1756,Di Gi Charat Natsuyasumi Special,6.6,Comedy,Special,4.0,3151
1757,Di Gi Charat Christmas Special,6.58,Comedy,Special,1.0,3858
1758,Di Gi Charat Tsuyu Specials,6.46,Comedy,Special,2.0,2354
1759,Jigen Sengokushi: Kuro no Shishi - Jinnai-hen,5.57,"Action, Adventure, Sci-Fi",OVA,1.0,4077
1760,Golgo 13,6.77,"Action, Adventure, Drama",Movie,1.0,17897
1761,Golgo 13: Queen Bee,6.55,"Action, Adventure, Drama",OVA,1.0,10007
1762,Arslan Senki,6.88,"Action, Adventure, Drama, Fantasy",OVA,6.0,20970
1763,Midnight Panther,5.7,"Action, Adventure, Fantasy, Hentai",OVA,2.0,2676
1764,Slam Dunk (Movie),7.33,Sports,Movie,1.0,18914
1765,Vampire Sensou,4.64,Supernatural,OVA,1.0,4360
1766,Youseiki Suikoden,5.65,"Action, Fantasy",OVA,1.0,3044
1767,Psycho Diver: Mashou Bosatsu,5.59,"Horror, Sci-Fi",OVA,1.0,5660
1768,Kikaider 01 The Animation,6.71,"Action, Adventure, Drama, Sci-Fi",OVA,4.0,2944
1769,Oh! Super Milk-chan,6.01,"Action, Comedy, Sci-Fi",TV,12.0,5516
1770,Unbalance,5.62,Hentai,OVA,3.0,2603
1771,Ring ni Kakero 1: Nichibei Kessen-hen,6.56,"Action, Sports",TV,12.0,2333
1772,Seishoujo Kantai Virgin Fleet,5.16,"Fantasy, Sci-Fi",OVA,3.0,2204
1773,Hokuto no Ken: Raoh Gaiden Junai-hen,7.45,"Action, Adventure",Movie,1.0,11320
1774,Heat Guy J: Toriko - Angel,6.88,"Action, Adventure, Sci-Fi",Special,1.0,2613
1775,Jikuu Tenshou Nazca,5.5,"Action, Adventure, Drama, Fantasy",TV,12.0,7230
1776,Bulg-eunmae,5.43,UNKNOWN,Movie,1.0,1270
1777,Kaze no Tairiku,6.16,"Action, Adventure, Fantasy, Supernatural",Movie,1.0,6132
1778,Dae Jang Geum: Jang Geum's Dream,7.0,"Adventure, Comedy, Gourmet",TV,26.0,4319
1779,Bakunyuu Shimai,6.15,Hentai,OVA,2.0,4642
1780,Choukou Tenshi Escalayer,6.49,"Sci-Fi, Hentai",OVA,3.0,10778
1781,Hi.Me.Go.To,6.18,Hentai,OVA,1.0,4633
1782,Hyakki,5.48,"Horror, Hentai",OVA,3.0,2937
1783,Imouto Jiru,6.38,Hentai,OVA,2.0,10081
1784,Injuu Nerawareta Hanayome,5.25,Hentai,OVA,2.0,1844
1785,Little Monica Monogatari,6.41,Hentai,OVA,2.0,9043
1786,Sprite: Between Two Worlds,5.58,"Comedy, Romance, Ecchi",OVA,2.0,2746
1787,Viper GTS,6.96,Hentai,OVA,3.0,13422
1788,Yuuguu Settai: Kotou no Gokuraku e Youkoso,5.53,Hentai,OVA,2.0,4320
1789,Argento Soma: Hitori to Hitori,6.32,"Action, Sci-Fi",Special,1.0,3858
1790,Tactical Roar: Mercurius no Kyuujitsu,5.74,"Action, Comedy, Romance, Sci-Fi, Ecchi",Special,1.0,1881
1791,Ai Doll,5.62,"Drama, Hentai",OVA,4.0,3945
1792,Overman King Gainer,6.99,"Action, Adventure, Sci-Fi",TV,26.0,12879
1793,Kaze no Na wa Amnesia,6.31,"Action, Avant Garde, Drama, Sci-Fi",Movie,1.0,18777
1794,Dirty Pair no Ooshoubu: Nolandia no Nazo,6.31,"Action, Adventure, Comedy, Sci-Fi",OVA,1.0,5068
1795,Dirty Pair: Bouryaku no 005-bin,6.73,"Action, Adventure, Comedy, Sci-Fi",OVA,1.0,4632
1796,Dirty Pair: The Movie,7.07,"Action, Adventure, Comedy, Sci-Fi",Movie,1.0,9487
1797,Animation Seisaku Shinkou Kuromi-chan,6.89,"Comedy, Drama",OVA,1.0,9782
1798,Animation Seisaku Shinkou Kuromi-chan 2,6.91,"Comedy, Drama",OVA,1.0,5961
1799,Fatal Fury: Legend of the Hungry Wolf,6.38,"Action, Adventure, Drama, Romance",Special,1.0,10517
1800,Fatal Fury 2: The New Battle,6.69,"Action, Adventure, Drama",Special,1.0,9373
1802,Dirty Pair Flash,6.57,"Action, Adventure, Comedy, Sci-Fi, Ecchi",OVA,6.0,9018
1803,Dirty Pair: Lovely Angels yori Ai wo Komete,7.03,"Action, Adventure, Comedy, Sci-Fi",OVA,2.0,5481
1804,Koko wa Green Wood,6.78,Slice of Life,OVA,6.0,10127
1805,Master Mosquiton,6.71,"Action, Adventure, Comedy, Supernatural",OVA,6.0,5911
1806,Master Mosquiton '99,6.71,"Action, Adventure, Comedy, Supernatural",TV,26.0,4437
1807,Prism Ark,6.43,"Action, Comedy, Drama, Fantasy",TV,12.0,22230
1808,Kamichama Karin,7.21,"Comedy, Fantasy, Romance",TV,26.0,50877
1810,Kyoushirou to Towa no Sora,6.4,"Drama, Romance",TV,12.0,42420
1811,Bounty Dog: Getsumen no Ibu,5.49,"Action, Sci-Fi",OVA,2.0,3910
1812,Hanoka,3.33,Sci-Fi,TV,12.0,4919
1813,Genshiken OVA,7.63,Comedy,OVA,3.0,49874
1815,Shakugan no Shana Movie,7.37,"Action, Fantasy, Romance",Movie,1.0,62308
1816,Sonic X,6.55,"Action, Adventure, Comedy, Sci-Fi",TV,78.0,76372
1817,DearS: Kin no Tama desu no?,6.78,"Comedy, Romance, Sci-Fi, Ecchi",Special,1.0,25914
1818,Claymore,7.74,"Action, Adventure, Fantasy",TV,26.0,650639
1819,Daimajuu Gekitou: Hagane no Oni,5.19,"Horror, Sci-Fi",OVA,1.0,2992
1820,Power Dolls,5.33,"Action, Adventure, Sci-Fi",OVA,2.0,2332
1821,Guren,6.11,Hentai,OVA,3.0,5755
1822,The Hakkenden,6.57,"Action, Adventure",OVA,6.0,8970
1823,Shin Hakkenden,7.15,"Action, Adventure, Sci-Fi",TV,26.0,6270
1824,Hadashi no Gen,7.77,"Award Winning, Drama",Movie,1.0,50290
1825,Hadashi no Gen 2,7.34,Drama,Movie,1.0,12703
1826,Deltora Quest,7.07,"Adventure, Fantasy",TV,65.0,28427
1827,Seirei no Moribito,8.14,"Action, Adventure, Fantasy",TV,26.0,211708
1828,Catblue: Dynamite,5.94,"Action, Fantasy",ONA,1.0,2059
1829,Ged Senki,6.84,"Adventure, Fantasy",Movie,1.0,139933
1830,Utawarerumono Specials,7.56,"Action, Comedy, Drama, Fantasy",Special,6.0,15472
1831,Iczer-Girl Iczelion,5.77,"Action, Adventure, Sci-Fi",OVA,2.0,3014
1832,Project Zeorymer,6.1,"Action, Drama, Sci-Fi",OVA,4.0,5907
1833,Hyper-Psychic Geo Garaga,5.09,"Action, Adventure, Sci-Fi",Movie,1.0,1785
1834,Dragon Knight 4,5.64,"Adventure, Fantasy, Hentai",OVA,4.0,3042
1835,Ryuusei no Rockman,7.08,"Action, Sci-Fi",TV,55.0,13094
1836,Shuffle! Memories,6.53,"Comedy, Drama, Fantasy, Romance, Ecchi",TV,12.0,54920
1837,Sumeba Miyako no Cosmos-sou Suttoko Taisen Dokkoida,6.78,"Action, Adventure, Comedy, Sci-Fi",TV,12.0,5942
1838,Mitsu x Mitsu Drops,5.9,"Drama, Romance",OVA,2.0,25377
1839,Jagainu-kun,6.36,"Adventure, Fantasy, Slice of Life",TV,26.0,1482
1840,Zero no Tsukaima: Futatsuki no Kishi,7.41,"Action, Adventure, Comedy, Fantasy, Romance, Ecchi",TV,12.0,490938
1841,Dai Mahou Touge Omake,6.79,Comedy,Special,4.0,8022
1842,Major S3,8.23,Sports,TV,26.0,67263
1843,Yomigaeru Sora: Rescue Wings - Saigo no Shigoto,6.86,Drama,Special,1.0,3209
1844,Clamp Gakuen Tanteidan,6.84,"Action, Comedy, Mystery",TV,26.0,13982
1845,Gaiking: Legend of Daiku-Maryu,7.13,"Action, Sci-Fi",TV,39.0,4854
1846,Princess Nine: Kisaragi Joshikou Yakyuubu,7.2,"Drama, Romance, Sports",TV,26.0,12051
1847,Rec: Yurusarezarumono,7.11,"Comedy, Drama, Romance",Special,1.0,23961
